station_id,lat,lon,elevation_m,grid_lat,grid_lon,dist_km,grid_elev_m,elev_diff_m,abs_elev_diff_m,koppen,coastal_30km,continent,total_valid_hours,total_valid_records,first_valid_time,last_valid_time
22212099999,67.9333333,32.9166666,132.0,67.9,32.9,3.7714155350649246,161.95578002929688,-29.955780029296875,29.955780029296875,D Cold,False,Europe,9946.0,9946.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22213099999,67.55,33.35,134.0,67.5,33.4,5.952152347078997,171.88406372070312,-37.884063720703125,37.884063720703125,D Cold,False,Europe,9955.0,9955.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22217099999,67.15,32.35,25.0,67.2,32.4,5.963416180767082,152.3153533935547,-127.31535339355469,127.31535339355469,Ocean/NA,True,Europe,17439.0,17439.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22235099999,67.35,37.05,156.0,67.3,37.0,5.958574762702174,171.176025390625,-15.176025390625,15.176025390625,D Cold,False,Europe,17335.0,17335.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22249099999,67.1333333,39.6666666,151.0,67.10000000000001,39.7,3.9768674995364335,181.2329864501953,-30.232986450195312,30.232986450195312,D Cold,False,Europe,16844.0,16844.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22271099999,67.8833333,44.15,18.0,67.9,44.1,2.7951667511449476,0.9401383399963379,17.059861660003662,17.059861660003662,D Cold,True,Europe,17351.0,17351.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22282099999,67.8,46.6666666,6.0,67.8,46.7,1.4004706708644878,0.0,6.0,6.0,Ocean/NA,True,Europe,8484.0,8484.0,2015-01-01 00:00:00,2018-02-28 09:00:00
22292099999,67.6833333,48.6833333,4.0,67.7,48.7,1.9822805240943413,0.0,4.0,4.0,Ocean/NA,True,Europe,17264.0,17264.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22305099999,66.25,31.1166666,119.0,66.2,31.1,5.609729425998544,123.45791625976562,-4.457916259765625,4.457916259765625,D Cold,False,Europe,700.0,700.0,2015-01-01 03:00:00,2020-09-24 00:00:00
22312099999,66.7,32.8833333,18.0,66.7,32.9,0.7330466954687813,4.33955192565918,13.66044807434082,13.66044807434082,Ocean/NA,True,Europe,16739.0,16739.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22324099999,66.6833333,34.35,40.0,66.7,34.4,2.8764593180489486,49.76567459106445,-9.765674591064453,9.765674591064453,D Cold,True,Europe,17435.0,17435.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22334099999,66.3333333,36.0166666,3.5,66.3,36.0,3.780513983290097,0.0,3.5,3.5,Ocean/NA,True,Europe,15476.0,15476.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22349099999,66.1833333,39.5333333,9.0,66.2,39.5,2.3818624001845525,66.21625518798828,-57.21625518798828,57.21625518798828,Ocean/NA,True,Europe,17075.0,17075.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22361099999,66.7166666,42.4833333,16.2,66.7,42.5,1.992864154107866,3.31827449798584,12.88172550201416,12.88172550201416,Ocean/NA,True,Europe,7594.0,7594.0,2015-01-01 00:00:00,2018-02-28 09:00:00
22365099999,66.3833333,43.25,21.0,66.4,43.2,2.896933861202759,2.583235502243042,18.416764497756958,18.416764497756958,D Cold,True,Europe,15547.0,15547.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22383099999,66.7394444,47.7197222,11.5,66.7,47.7,4.470843520787594,14.183749198913574,-2.683749198913574,2.683749198913574,D Cold,True,Europe,17091.0,17091.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22408099999,65.2166666,31.1666666,120.0,65.2,31.200000000000003,2.418696724646581,143.10324096679688,-23.103240966796875,23.103240966796875,D Cold,False,Europe,17180.0,17180.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22413099999,65.7833333,33.9333333,80.0,65.8,33.9,2.3967815507567387,76.02550506591797,3.9744949340820312,3.9744949340820312,D Cold,False,Europe,9523.0,9523.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22429099999,65.0333333,35.7,7.4,65.0,35.7,3.7064989679479052,0.24511724710464478,7.154882752895356,7.154882752895356,D Cold,True,Europe,17443.0,17443.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22438099999,65.2,36.8166666,17.0,65.2,36.800000000000004,0.7773470210361323,0.10845844447612762,16.891541555523872,16.891541555523872,D Cold,True,Europe,17448.0,17448.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22446099999,65.4666666,39.7333333,77.0,65.5,39.7,4.012952330441517,0.0024291027802973986,76.9975708972197,76.9975708972197,D Cold,True,Europe,16694.0,16694.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22456099999,65.3833333,41.8833333,68.6,65.4,41.900000000000006,2.0075122051009195,90.5571060180664,-21.957106018066412,21.957106018066412,D Cold,False,Europe,16083.0,16083.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22471099999,65.8666666,44.2166666,19.0,65.9,44.2,3.7830689957776986,7.094814777374268,11.905185222625732,11.905185222625732,D Cold,True,Europe,17430.0,17430.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22481099999,65.7666666,46.2,42.2,65.8,46.2,3.7065100874568486,49.81985855102539,-7.619858551025388,7.619858551025388,D Cold,False,Europe,17369.0,17369.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22520099999,64.9833333,34.8,8.0,65.0,34.800000000000004,1.8532550437284243,0.8644182682037354,7.135581731796265,7.135581731796265,D Cold,True,Europe,17405.0,17405.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22525099999,64.5666666,34.9166666,9.0,64.60000000000001,34.9,3.7908958374278696,1.189443826675415,7.810556173324585,7.810556173324585,Ocean/NA,True,Europe,17372.0,17372.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22529099999,64.2333333,35.8833333,3.0,64.2,35.9,3.7931445806120285,1.788008213043213,1.211991786956787,1.211991786956787,D Cold,True,Europe,9388.0,9388.0,2015-01-01 06:00:00,2020-12-31 21:00:00
22541099999,64.8333333,38.4,5.0,64.8,38.400000000000006,3.7064989679494853,1.7834911346435547,3.2165088653564453,3.2165088653564453,Ocean/NA,True,Europe,6278.0,6278.0,2015-01-01 06:00:00,2020-12-31 15:00:00
22546099999,64.55,39.7666666,7.86,64.5,39.800000000000004,5.7838087691357725,10.135615348815918,-2.2756153488159176,2.2756153488159176,D Cold,True,Europe,17380.0,17380.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22550099999,64.600281,40.716667,18.89,64.60000000000001,40.7,0.7955502384314991,3.0424962043762207,15.84750379562378,15.84750379562378,D Cold,True,Europe,50277.0,111004.0,2015-01-01 00:00:00,2020-12-31 23:00:00
22551099999,64.85,40.2833333,3.0,64.8,40.300000000000004,5.615367601673973,1.026027798652649,1.973972201347351,1.973972201347351,Ocean/NA,True,Europe,17443.0,17443.0,2015-01-01 03:00:00,2020-12-31 21:00:00
22559099999,64.2166666,41.6666666,12.0,64.2,41.7,2.456689641128852,6.2089667320251465,5.7910332679748535,5.7910332679748535,D Cold,True,Europe,11917.0,11917.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22563099999,64.7,43.3833333,31.0,64.7,43.400000000000006,0.7920031135172858,24.73309898376465,6.266901016235352,6.266901016235352,D Cold,False,Europe,17438.0,17438.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22573099999,64.9,45.7666666,71.0,64.9,45.800000000000004,1.5722994213155177,45.12883377075195,25.871166229248047,25.871166229248047,D Cold,False,Europe,17431.0,17431.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22583099999,64.75,47.65,64.0,64.8,47.6,6.043593647522424,67.86669921875,-3.86669921875,3.86669921875,D Cold,False,Europe,16028.0,16028.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22602099999,63.8333333,30.8166666,182.0,63.800000000000004,30.8,3.7956321918951597,176.1828155517578,5.8171844482421875,5.8171844482421875,D Cold,False,Europe,16923.0,16923.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22619099999,63.2666666,33.4166666,128.0,63.300000000000004,33.4,3.799000457595028,122.85455322265625,5.14544677734375,5.14544677734375,D Cold,False,Europe,17330.0,17330.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22621099999,63.7666666,34.2833333,112.0,63.800000000000004,34.300000000000004,3.7958526444035656,91.74579620361328,20.25420379638672,20.25420379638672,D Cold,False,Europe,14651.0,14651.0,2015-01-01 00:00:00,2020-12-31 18:00:00
22641099999,63.9,38.1166666,13.0,63.900000000000006,38.1,0.8153145912438318,35.095458984375,-22.095458984375,22.095458984375,Ocean/NA,True,Europe,14190.0,14190.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22648099999,63.1166666,39.2333333,34.0,63.1,39.2,2.499011347675831,25.813940048217773,8.186059951782227,8.186059951782227,D Cold,False,Europe,17072.0,17072.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22656099999,63.4833333,41.8,18.0,63.5,41.800000000000004,1.8532550437284243,12.197286605834961,5.802713394165039,5.802713394165039,D Cold,False,Europe,17446.0,17446.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22671099999,64.0166666,44.45,65.06,64.0,44.400000000000006,3.061223269490457,47.085113525390625,17.974886474609377,17.974886474609377,D Cold,False,Europe,17440.0,17440.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22676099999,63.5833333,45.6333333,62.0,63.6,45.6,2.4803590432499854,84.47151184082031,-22.471511840820312,22.471511840820312,D Cold,False,Europe,17415.0,17415.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22686099999,63.45,47.9166666,80.0,63.400000000000006,47.900000000000006,5.621231525634503,90.86591339111328,-10.865913391113281,10.865913391113281,D Cold,False,Europe,11307.0,11307.0,2015-01-01 00:00:00,2020-12-31 18:00:00
22695099999,63.45,48.9,158.0,63.400000000000006,48.900000000000006,5.559754011676329,117.41474151611328,40.58525848388672,40.58525848388672,D Cold,False,Europe,17407.0,17407.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22717099999,62.1,32.3833333,156.0,62.1,32.4,0.8671932860013205,142.31153869628906,13.688461303710938,13.688461303710938,D Cold,False,Europe,11431.0,11431.0,2015-01-01 00:00:00,2020-12-31 18:00:00
22721099999,62.9166666,34.4333333,81.0,62.900000000000006,34.4,2.50676005159358,110.06361389160156,-29.063613891601562,29.063613891601562,D Cold,False,Europe,17176.0,17176.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22727099999,62.1666666,34.3,38.0,62.2,34.300000000000004,3.7065100874568486,86.57907104492188,-48.579071044921875,48.579071044921875,D Cold,False,Europe,8427.0,8427.0,2015-01-01 00:00:00,2020-12-31 18:00:00
22749099999,62.1333333,39.3,101.3,62.1,39.300000000000004,3.7064989679479052,103.17530822753906,-1.8753082275390653,1.8753082275390653,D Cold,False,Europe,17426.0,17426.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22762099999,62.8166666,42.7833333,34.0,62.800000000000004,42.800000000000004,2.037576382152177,25.9638671875,8.0361328125,8.0361328125,D Cold,False,Europe,11287.0,11287.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22768099999,62.1,42.9,45.0,62.1,42.900000000000006,3.697059955269324e-13,38.440208435058594,6.559791564941406,6.559791564941406,D Cold,False,Europe,16919.0,16919.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22778099999,62.2333333,45.0166666,58.0,62.2,45.0,3.8058341299680634,57.34511947631836,0.6548805236816406,0.6548805236816406,D Cold,False,Europe,17446.0,17446.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22798099999,62.1666666,49.1166666,92.0,62.2,49.1,3.806061550917493,122.00283813476562,-30.002838134765625,30.002838134765625,D Cold,False,Europe,17405.0,17405.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22802099999,61.7166666,30.7166666,19.0,61.7,30.700000000000003,2.0508622254086952,41.504112243652344,-22.504112243652344,22.504112243652344,D Cold,False,Europe,17168.0,17168.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22805099999,61.3666666,30.8833333,16.0,61.400000000000006,30.900000000000002,3.811308270359335,4.448328495025635,11.551671504974365,11.551671504974365,D Cold,False,Europe,9402.0,9402.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22820099999,61.8166666,34.2666666,110.0,61.800000000000004,34.300000000000004,2.5496373294536503,38.92764663696289,71.07235336303711,71.07235336303711,D Cold,False,Europe,48881.0,80368.0,2015-01-01 00:00:00,2020-12-31 23:00:00
22829099999,61.0166666,35.4833333,41.0,61.0,35.5,2.059453394244632,33.1427116394043,7.857288360595703,7.857288360595703,D Cold,False,Europe,4166.0,4166.0,2015-01-01 03:00:00,2020-09-24 00:00:00
22831099999,61.8,36.5833333,44.0,61.800000000000004,36.6,0.8757570860131435,93.38524627685547,-49.38524627685547,49.38524627685547,D Cold,False,Europe,17171.0,17171.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22837099999,61.0166666,36.45,56.0,61.0,36.4,3.270474101248609,75.66989135742188,-19.669891357421875,19.669891357421875,D Cold,False,Europe,8578.0,8578.0,2015-01-01 03:00:00,2020-12-31 18:00:00
22845099999,61.5,38.9333333,126.0,61.5,38.900000000000006,1.768588433186541,126.45976257324219,-0.4597625732421875,0.4597625732421875,D Cold,False,Europe,17449.0,17449.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22854099999,61.6666666,40.1833333,233.0,61.7,40.2,3.8093306702408047,239.7643585205078,-6.7643585205078125,6.7643585205078125,D Cold,False,Europe,17428.0,17428.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22867099999,61.0833333,42.0666666,91.0,61.1,42.1,2.5777836341511002,85.51234436035156,5.4876556396484375,5.4876556396484375,D Cold,False,Europe,17433.0,17433.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22869099999,61.1333333,43.35,117.2,61.1,43.400000000000006,4.577130532695732,142.91943359375,-25.719433593749997,25.719433593749997,D Cold,False,Europe,17436.0,17436.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22876099999,61.55,45.9333333,59.6,61.5,45.900000000000006,5.833844495890833,138.7926788330078,-79.19267883300782,79.19267883300782,D Cold,False,Europe,17426.0,17426.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22887099999,61.2333333,46.7166667,56.0,61.2,46.7,3.812401472935248,54.9194221496582,1.0805778503417969,1.0805778503417969,D Cold,False,Europe,17372.0,17372.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22889099999,61.1166666,48.0,69.75,61.1,48.0,1.853243924220271,133.8623504638672,-64.11235046386719,64.11235046386719,D Cold,False,Europe,17327.0,17327.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22891099999,60.55,30.3166666,70.0,60.5,30.3,5.634037978346791,77.27900695800781,-7.2790069580078125,7.2790069580078125,D Cold,False,Europe,4175.0,4175.0,2015-01-01 03:00:00,2020-09-24 00:00:00
22892099999,60.7166666,28.7333333,13.0,60.7,28.700000000000003,2.592879568142057,9.166559219360352,3.8334407806396484,3.8334407806396484,D Cold,True,Europe,17443.0,17443.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22897099999,60.2,29.0,11.0,60.2,29.0,0.0,41.979434967041016,-30.979434967041016,30.979434967041016,D Cold,True,Europe,4138.0,4138.0,2015-01-01 03:00:00,2020-09-24 00:00:00
22912099999,60.9833333,32.9833333,12.0,61.0,33.0,2.059669089248186,13.586572647094727,-1.5865726470947266,1.5865726470947266,D Cold,False,Europe,9352.0,9352.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22913099999,60.7166666,33.55,23.0,60.7,33.5,3.2914553498525256,28.773193359375,-5.773193359375,5.773193359375,D Cold,False,Europe,17367.0,17367.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22917099999,60.1166666,32.3166666,9.0,60.1,32.300000000000004,2.070633604118245,6.020796298980713,2.979203701019287,2.979203701019287,D Cold,False,Europe,17408.0,17408.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22925099999,60.6333333,34.7833333,111.0,60.6,34.800000000000004,3.816406834434293,115.20841217041016,-4.208412170410156,4.208412170410156,D Cold,False,Europe,17331.0,17331.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22939099999,60.0166666,37.75,131.0,60.0,37.800000000000004,3.340409430076319,149.4759521484375,-18.4759521484375,18.4759521484375,D Cold,False,Europe,17427.0,17427.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22951099999,60.9833333,40.25,226.5,61.0,40.2,3.2716459722731512,208.20692443847656,18.293075561523438,18.293075561523438,D Cold,False,Europe,17402.0,17402.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22954099999,60.4666666,40.2,202.0,60.5,40.2,3.706510087456058,183.2489776611328,18.751022338867188,18.751022338867188,D Cold,False,Europe,17465.0,17465.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22974099999,60.4166666,44.2166666,136.48,60.400000000000006,44.2,2.0668893324865065,136.32666015625,0.15333984374998977,0.15333984374998977,D Cold,False,Europe,6543.0,6543.0,2015-01-01 03:00:00,2020-12-31 18:00:00
22981099999,60.7666666,46.25,99.0,60.800000000000004,46.2,4.593786877034053,114.66463470458984,-15.664634704589844,15.664634704589844,D Cold,False,Europe,9838.0,9838.0,2015-01-01 03:00:00,2020-12-31 21:00:00
22983099999,60.7,47.6,84.1,60.7,47.6,0.0,99.95643615722656,-15.856436157226568,15.856436157226568,D Cold,False,Europe,17120.0,17120.0,2015-01-01 00:00:00,2020-12-31 21:00:00
22996099999,60.3666666,49.65,152.0,60.400000000000006,49.6,4.613840888499777,124.69125366210938,27.308746337890625,27.308746337890625,D Cold,False,Europe,11455.0,11455.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23022099999,69.75,61.7,49.0,69.8,61.7,5.559754011676329,18.244016647338867,30.755983352661133,30.755983352661133,E Polar,True,Asia,17417.0,17417.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23032099999,69.7166666,66.8,25.0,69.7,66.8,1.8532439242194807,10.091211318969727,14.908788681030273,14.908788681030273,Ocean/NA,True,Asia,17198.0,17198.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23058099999,69.0833333,76.85,3.0,69.10000000000001,76.80000000000001,2.715019152308449,10.641669273376465,-7.641669273376465,7.641669273376465,D Cold,True,Asia,15526.0,15526.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23078099999,69.3333333,88.25,64.0,69.3,88.2,4.194559470826349,393.9850769042969,-329.9850769042969,329.9850769042969,D Cold,False,Asia,17422.0,17422.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23112099999,68.8,57.9833333,6.61,68.8,58.0,0.6701825563869077,2.8015639781951904,3.80843602180481,3.80843602180481,Ocean/NA,True,Europe,17332.0,17332.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23114099999,68.5333333,55.5,6.7,68.5,55.5,3.7064989679479052,23.47191619873047,-16.77191619873047,16.77191619873047,D Cold,True,Europe,16008.0,16008.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23174099999,68.6666666,86.25,41.0,68.7,86.2,4.221733787271598,44.15761184692383,-3.157611846923828,3.157611846923828,D Cold,False,Asia,10835.0,10835.0,2015-01-01 00:00:00,2020-12-31 18:00:00
23179099999,68.1,87.7666666,93.8,68.10000000000001,87.80000000000001,1.3824829618316108,59.64566421508789,34.15433578491211,34.15433578491211,D Cold,False,Asia,16185.0,16185.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23205099999,67.6333333,53.0333333,12.0,67.60000000000001,53.0,3.9661437925474172,4.5587615966796875,7.4412384033203125,7.4412384033203125,D Cold,True,Europe,12262.0,12262.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23219099999,67.0333333,59.4,83.0,67.0,59.400000000000006,3.7064989679479052,99.61065673828125,-16.61065673828125,16.61065673828125,D Cold,False,Europe,3273.0,3273.0,2015-01-01 00:00:00,2016-04-17 15:00:00
23220199999,66.590753,66.611042,66.44,66.60000000000001,66.60000000000001,1.1380266369391097,11.83279037475586,54.60720962524414,54.60720962524414,D Cold,False,Asia,12027.0,20256.0,2015-04-21 06:00:00,2017-06-15 05:00:00
23220499999,57.189567,65.3243,115.21,57.2,65.3,1.8678603306124215,64.3624038696289,50.84759613037109,50.84759613037109,D Cold,False,Asia,51583.0,102867.0,2015-01-01 00:00:00,2020-12-31 23:00:00
23221599999,53.393131,58.755661,435.86,53.400000000000006,58.800000000000004,3.0373945733261793,430.7733154296875,5.086684570312514,5.086684570312514,D Cold,False,Europe,51518.0,102535.0,2015-01-01 00:00:00,2020-12-31 23:00:00
23226099999,67.4833333,64.0166666,172.0,67.5,64.0,1.984409295350977,173.19598388671875,-1.19598388671875,1.19598388671875,D Cold,False,Asia,17433.0,17433.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23242099999,67.6833333,72.8833333,12.0,67.7,72.9,1.9822805240943413,9.674501419067383,2.325498580932617,2.325498580932617,Ocean/NA,True,Asia,12078.0,12078.0,2015-01-01 00:00:00,2020-12-31 18:00:00
23256099999,67.4666666,78.7333333,8.0,67.5,78.7,3.9689980818535755,24.581785202026367,-16.581785202026367,16.581785202026367,D Cold,True,Asia,16989.0,16989.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23274099999,67.4666666,86.5666666,28.0,67.5,86.60000000000001,3.9689996047065517,26.72008514404297,1.2799148559570312,1.2799148559570312,D Cold,False,Asia,17379.0,17379.0,2015-01-01 00:00:00,2020-12-31 12:00:00
23305099999,66.25,52.55,22.0,66.2,52.5,5.994555920724218,14.145516395568848,7.854483604431152,7.854483604431152,D Cold,False,Europe,15252.0,15252.0,2015-01-01 00:00:00,2020-12-31 18:00:00
23324099999,66.4333333,60.7666666,62.0,66.4,60.800000000000004,3.9921365926164265,59.599361419677734,2.4006385803222656,2.4006385803222656,D Cold,False,Asia,17254.0,17254.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23330099999,66.5333333,66.6666666,16.0,66.5,66.7,3.9899372649789377,6.658865451812744,9.341134548187256,9.341134548187256,D Cold,False,Asia,13380.0,13380.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23339099999,66.0333333,68.6833333,35.9,66.0,68.7,3.782272666035802,14.534781455993652,21.365218544006346,21.365218544006346,D Cold,False,Asia,14821.0,14821.0,2015-01-01 09:00:00,2020-12-31 21:00:00
23345099999,66.6333333,72.9333333,7.0,66.60000000000001,72.9,3.9877422580355235,1.1587694883346558,5.841230511665344,5.841230511665344,D Cold,True,Asia,17319.0,17319.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23358099999,66.1,76.7833333,61.9,66.10000000000001,76.80000000000001,0.7508306869118784,61.98881530761719,-0.08881530761718892,0.08881530761718892,D Cold,False,Asia,17433.0,17433.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23376099999,66.9333333,88.3666666,100.8,66.9,88.4,3.9811998064649377,89.24763488769531,11.552365112304685,11.552365112304685,D Cold,False,Asia,16213.0,16213.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23383099999,66.8833333,93.4666666,278.0,66.9,93.5,2.355991993892245,443.6207580566406,-165.62075805664062,165.62075805664062,D Cold,False,Asia,5839.0,5839.0,2015-01-01 03:00:00,2020-12-23 12:00:00
23405099999,65.4333333,52.2666666,68.0,65.4,52.300000000000004,4.014448977146434,80.1161880493164,-12.116188049316406,12.116188049316406,D Cold,False,Europe,17418.0,17418.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23412099999,65.9666666,56.9166666,78.0,66.0,56.900000000000006,3.78247895330234,42.93024444580078,35.06975555419922,35.06975555419922,D Cold,False,Europe,17441.0,17441.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23418099999,65.1333333,57.1333333,53.2,65.10000000000001,57.1,4.021250669417128,54.03558349609375,-0.8355834960937472,0.8355834960937472,D Cold,False,Europe,17434.0,17434.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23426099999,65.4833333,64.7166666,19.0,65.5,64.7,2.0063813478492896,45.03224563598633,-26.032245635986328,26.032245635986328,D Cold,False,Asia,17412.0,17412.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23431099999,65.8333333,65.9333333,16.5,65.8,65.9,4.005453701414434,21.087106704711914,-4.587106704711914,4.587106704711914,D Cold,False,Asia,17121.0,17121.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23443099999,65.8333333,74.5,51.9,65.8,74.5,3.7064989679494853,60.63507843017578,-8.735078430175783,8.735078430175783,D Cold,False,Asia,14335.0,14335.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23445099999,65.4666666,72.6666666,19.0,65.5,72.7,4.012954098896298,34.98586654663086,-15.98586654663086,15.98586654663086,D Cold,False,Asia,17290.0,17290.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23453099999,65.95,78.4,23.7,66.0,78.4,5.559754011676329,13.00831413269043,10.69168586730957,10.69168586730957,D Cold,False,Asia,16867.0,16867.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23463099999,65.9833333,84.3277778,40.0,66.0,84.30000000000001,2.239173838849267,59.591468811035156,-19.591468811035156,19.591468811035156,D Cold,False,Asia,4302.0,4302.0,2015-01-01 00:00:00,2017-07-03 00:00:00
23465099999,65.7,82.45,24.7,65.7,82.4,2.287918545813286,18.8320369720459,5.867963027954101,5.867963027954101,D Cold,False,Asia,16726.0,16726.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23471099999,60.949272,76.483617,53.94,61.0,76.5,5.709535721052998,48.13023376464844,5.80976623535156,5.80976623535156,D Cold,False,Asia,51874.0,120225.0,2015-01-01 00:00:00,2020-12-31 23:00:00
23472099999,65.7833333,87.9888889,38.0,65.8,88.0,1.9212552582754763,15.48411750793457,22.51588249206543,22.51588249206543,D Cold,False,Asia,17459.0,17459.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23503099999,65.0333333,53.9666666,52.0,65.0,54.0,4.023531236157995,77.34464263916016,-25.344642639160156,25.344642639160156,D Cold,False,Europe,17336.0,17336.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23518099999,64.2666666,57.6166666,75.0,64.3,57.6,3.7927421417883287,79.95967864990234,-4.959678649902344,4.959678649902344,D Cold,False,Europe,10314.0,10314.0,2015-01-01 06:00:00,2020-12-31 15:00:00
23527099999,64.2833333,60.8833333,29.0,64.3,60.900000000000006,2.020110788910457,25.372507095336914,3.627492904663086,3.627492904663086,D Cold,False,Asia,16890.0,16890.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23552099999,64.9166666,77.8166666,27.0,64.9,77.80000000000001,2.0129960775651927,23.94693946838379,3.053060531616211,3.053060531616211,D Cold,False,Asia,16332.0,16332.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23578099999,64.2333333,87.5666666,30.0,64.2,87.60000000000001,4.04195242363481,36.27949905395508,-6.279499053955078,6.279499053955078,D Cold,False,Asia,17342.0,17342.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23589099999,64.2,93.7833333,105.0,64.2,93.80000000000001,0.806594227794817,143.68621826171875,-38.68621826171875,38.68621826171875,D Cold,False,Asia,14637.0,14637.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23606099999,63.55,53.8166666,137.0,63.5,53.800000000000004,5.620805406229406,140.55918884277344,-3.5591888427734375,3.5591888427734375,D Cold,False,Europe,17426.0,17426.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23625099999,63.65,62.1,28.0,63.6,62.1,5.559754011676329,29.515804290771484,-1.5158042907714844,1.5158042907714844,D Cold,False,Asia,16995.0,16995.0,2015-01-01 00:00:00,2020-12-31 21:00:00
23631099999,63.9333333,65.05,32.0,63.900000000000006,65.0,4.440013254790666,17.75008201599121,14.249917984008789,14.249917984008789,D Cold,False,Asia,17404.0,17404.0,2015-01-01 00:00:00,2020-12-31 21:00:00
