station,lat,lon,n_years,years
91601099999,3.0333333,172.7833333,6,2015;2016;2017;2018;2019;2020
91602099999,-0.8833333,169.5333333,6,2015;2016;2017;2018;2019;2020
91610099999,1.381636,173.147036,6,2015;2016;2017;2018;2019;2020
91612099999,1.3833333,173.15,6,2015;2016;2017;2018;2019;2020
91623099999,-1.35,176.0,6,2015;2016;2017;2018;2019;2020
91629099999,-2.6666667,176.8333333,4,2016;2017;2018;2020
91631099999,-5.6666667,176.1333333,6,2015;2016;2017;2018;2019;2020
91636099999,-7.2333333,177.15,6,2015;2016;2017;2018;2019;2020
91642099999,-8.5,179.2166666,1,2017
91643080705,-8.517,179.217,6,2015;2016;2017;2018;2019;2020
91648099999,-10.75,179.5,6,2015;2016;2017;2018;2019;2020
91650099999,-12.5,177.05,6,2015;2016;2017;2018;2019;2020
91652099999,-16.1333333,-179.9833333,6,2015;2016;2017;2018;2019;2020
91656099999,-16.4333333,179.4166666,3,2018;2019;2020
91657099999,-16.466749,179.33986,6,2015;2016;2017;2018;2019;2020
91659099999,-17.0,178.7,6,2015;2016;2017;2018;2019;2020
91660099999,-16.7,177.5833333,6,2015;2016;2017;2018;2019;2020
91663099999,-16.8166667,179.35,5,2016;2017;2018;2019;2020
91665099999,-16.6833333,-179.8666667,5,2016;2017;2018;2019;2020
91669099999,-17.35,178.2166666,6,2015;2016;2017;2018;2019;2020
91670099999,-17.15,176.9,6,2015;2016;2017;2018;2019;2020
91676099999,-17.2333333,-178.95,6,2015;2016;2017;2018;2019;2020
91680099999,-17.755392,177.443378,6,2015;2016;2017;2018;2019;2020
91682099999,-18.15,177.4166667,6,2015;2016;2017;2018;2019;2020
91683099999,-18.043267,178.559228,6,2015;2016;2017;2018;2019;2020
91690099999,-18.15,178.45,5,2015;2016;2017;2018;2020
91691099999,-18.2333333,-178.8,6,2015;2016;2017;2018;2019;2020
91693099999,-19.05,178.1666666,6,2015;2016;2017;2018;2019;2020
91697099999,-19.1333333,179.75,6,2015;2016;2017;2018;2019;2020
91699099999,-20.6666666,-178.7166666,6,2015;2016;2017;2018;2019;2020
91701099999,-2.7666666,-171.7166666,6,2015;2016;2017;2018;2019;2020
91723099999,-9.1833333,-171.883333,2,2019;2020
91735099999,-13.45,-172.4,6,2015;2016;2017;2018;2019;2020
91736099999,-13.75,-172.25,6,2015;2016;2017;2018;2019;2020
91737099999,-13.5333333,-172.7166666,6,2015;2016;2017;2018;2019;2020
91738099999,-13.8333333,-172.0,6,2015;2016;2017;2018;2019;2020
91739099999,-13.8333333,-172.0166666,6,2015;2016;2017;2018;2019;2020
91740099999,-13.85,-172.1166666,6,2015;2016;2017;2018;2019;2020
91741099999,-13.8833333,-171.6,6,2015;2016;2017;2018;2019;2020
91742099999,-14.0333333,-171.7666666,6,2015;2016;2017;2018;2019;2020
91743099999,-13.95,-171.6,5,2015;2016;2017;2018;2019
91753099999,-13.238281,-176.199228,6,2015;2016;2017;2018;2019;2020
91754099999,-14.3166667,-178.1166667,6,2015;2016;2017;2018;2019;2020
91757099999,-13.6,-172.2166666,1,2017
91759099999,-13.829969,-172.008336,6,2015;2016;2017;2018;2019;2020
91760099999,-13.5,-172.6333333,2,2015;2017
91762099999,-13.8,-171.7833333,6,2015;2016;2017;2018;2019;2020
91765061705,-14.33056,-170.71361,5,2016;2017;2018;2019;2020
91768099999,-14.1833333,-169.5,1,2017
91772099999,-15.5666666,-175.6166666,6,2015;2016;2017;2018;2019;2020
91776099999,-15.95,-173.7666666,6,2015;2016;2017;2018;2019;2020
91779099999,-18.5833333,-173.9666666,6,2015;2016;2017;2018;2019;2020
91783099999,-18.585336,-173.961717,6,2015;2016;2017;2018;2019;2020
91784099999,-19.777006,-174.341319,6,2015;2016;2017;2018;2019;2020
91789099999,-21.1333333,-175.1833333,1,2017
91792000487,-21.23,-175.15,6,2015;2016;2017;2018;2019;2020
91802099999,-9.0333333,-158.05,5,2015;2016;2017;2018;2020
91809099999,-10.3767,-161.00199,6,2015;2016;2017;2018;2019;2020
91811099999,-10.9145,-165.8393,3,2018;2019;2020
91822099999,-19.0666666,-169.9166666,6,2015;2016;2017;2018;2019;2020
91824099999,-19.0833333,-169.9333333,2,2015;2016
91830099999,-18.830922,-159.764233,6,2015;2016;2017;2018;2019;2020
91831099999,-18.8333333,-159.7666666,5,2015;2016;2017;2018;2020
91841099999,-20.1666666,-157.35,2,2018;2020
91843099999,-21.202739,-159.805556,6,2015;2016;2017;2018;2019;2020
91844099999,-21.2,-159.7833333,1,2018
91848099999,-21.895833,-157.90666,4,2017;2018;2019;2020
91925099999,-9.8,-139.0333333,6,2015;2016;2017;2018;2019;2020
91929099999,-16.4333333,-151.75,6,2015;2016;2017;2018;2019;2020
91930099999,-16.444378,-151.751286,1,2017
91936099999,-17.75,-149.167,4,2017;2018;2019;2020
91938099999,-17.55375,-149.607236,6,2015;2016;2017;2018;2019;2020
91943099999,-14.4833333,-145.0333333,6,2015;2016;2017;2018;2019;2020
91944099999,-18.074814,-140.945886,6,2015;2016;2017;2018;2019;2020
91945099999,-19.9,-144.949444,3,2015;2016;2018
91948099999,-23.1333333,-134.9666666,6,2015;2016;2017;2018;2019;2020
91954099999,-23.365353,-149.524072,6,2015;2016;2017;2018;2019;2020
91958099999,-27.6166666,-144.3333333,6,2015;2016;2017;2018;2019;2020
91962099999,-25.0666666,-130.1,3,2016;2017;2019
91964099999,-25.0666666,-130.1,3,2015;2019;2020
92001099999,-6.0833333,141.1833333,6,2015;2016;2017;2018;2019;2020
92004099999,-3.583828,143.669186,6,2015;2016;2017;2018;2019;2020
92005099999,-5.8333333,144.3,1,2017
92010099999,-6.0666666,145.3833333,6,2015;2016;2017;2018;2019;2020
92014099999,-5.207083,145.7887,6,2015;2016;2017;2018;2019;2020
92014599999,-5.826789,144.295861,4,2017;2018;2019;2020
92014899999,-2.061889,147.42415,6,2015;2016;2017;2018;2019;2020
92022099999,-2.7,141.3166666,6,2015;2016;2017;2018;2019;2020
92035099999,-9.443383,147.22005,6,2015;2016;2017;2018;2019;2020
92044099999,-2.05,147.4166666,5,2015;2016;2017;2018;2020
92047099999,-6.569828,146.726242,6,2015;2016;2017;2018;2019;2020
92072099999,-5.4666666,150.4,1,2015
92076099999,-2.5666666,150.8166666,6,2015;2016;2017;2018;2019;2020
92077099999,-10.3166666,150.3333333,6,2015;2016;2017;2018;2019;2020
92087099999,-10.6833333,152.8333333,6,2015;2016;2017;2018;2019;2020
92100099999,-4.3333333,152.3666666,6,2015;2016;2017;2018;2019;2020
93004099999,-34.4333333,172.6833333,6,2015;2016;2017;2018;2019;2020
93021099999,-35.25,173.9,1,2020
93023099999,-35.1166666,174.0166666,6,2015;2016;2017;2018;2019;2020
93057099999,-35.7666666,174.3666666,1,2020
93069099999,-35.9,175.1,6,2015;2016;2017;2018;2019;2020
93110099999,-37.0,174.8,6,2015;2016;2017;2018;2019;2020
93112099999,-36.787777,174.630278,6,2015;2016;2017;2018;2019;2020
93119099999,-37.008056,174.791667,6,2015;2016;2017;2018;2019;2020
93129099999,-36.8666666,175.6666666,1,2020
93186099999,-37.671944,176.19611,6,2015;2016;2017;2018;2019;2020
93196099999,-37.55,178.3,6,2015;2016;2017;2018;2019;2020
93201099999,-38.1666666,174.7,4,2017;2018;2019;2020
93245099999,-38.7333333,176.0666666,6,2015;2016;2017;2018;2019;2020
93292099999,-38.663333,177.978333,6,2015;2016;2017;2018;2019;2020
93309099999,-39.0166666,174.1833333,6,2015;2016;2017;2018;2019;2020
93339099999,-39.4333333,175.65,6,2015;2016;2017;2018;2019;2020
93373099999,-39.4666666,176.8666666,6,2015;2016;2017;2018;2019;2020
93393099999,-39.1166666,177.95,2,2019;2020
93401099999,-40.206039,175.387808,6,2015;2016;2017;2018;2019;2020
93404099999,-40.3166666,175.6,6,2015;2016;2017;2018;2019;2020
93420099999,-40.9,174.9833333,6,2015;2016;2017;2018;2019;2020
93436000488,-41.3,174.8,6,2015;2016;2017;2018;2019;2020
93439099999,-41.3333333,174.8,6,2015;2016;2017;2018;2019;2020
93441099999,-40.0333333,176.2666666,2,2019;2020
93479099999,-41.5833333,175.2333333,2,2019;2020
93498099999,-40.9,176.2,6,2015;2016;2017;2018;2019;2020
93515099999,-41.7333333,171.5666666,6,2015;2016;2017;2018;2019;2020
93527099999,-40.55,173.0,6,2015;2016;2017;2018;2019;2020
93546099999,-41.3,173.2,6,2015;2016;2017;2018;2019;2020
93562099999,-40.65,173.9833333,2,2019;2020
93597099999,-41.7166666,174.2666666,6,2015;2016;2017;2018;2019;2020
93614099999,-42.7166666,170.9833333,6,2015;2016;2017;2018;2019;2020
93678099999,-42.4166666,173.7,6,2015;2016;2017;2018;2019;2020
93709099999,-43.8666666,169.0,6,2015;2016;2017;2018;2019;2020
93721099999,-44.6666666,167.9166666,2,2019;2020
93738099999,-43.7666666,170.1333333,2,2019;2020
93747099999,-44.5166666,169.9,4,2017;2018;2019;2020
93773099999,-44.3,171.2333333,6,2015;2016;2017;2018;2019;2020
93780099999,-43.489358,172.532225,6,2015;2016;2017;2018;2019;2020
93781099999,-43.4833333,172.5166666,6,2015;2016;2017;2018;2019;2020
93792099999,-43.7333333,173.1166666,2,2019;2020
93796099999,-44.9666666,171.0833333,2,2019;2020
93800099999,-45.2166666,166.8833333,6,2015;2016;2017;2018;2019;2020
93805099999,-46.15,166.6,6,2015;2016;2017;2018;2019;2020
93831099999,-45.0166666,168.7333333,6,2015;2016;2017;2018;2019;2020
93845099999,-46.4166666,168.3333333,6,2015;2016;2017;2018;2019;2020
93887099999,-46.45,169.8166666,2,2019;2020
93891099999,-45.9166666,170.1833333,6,2015;2016;2017;2018;2019;2020
93909099999,-47.2666666,167.45,6,2015;2016;2017;2018;2019;2020
93929099999,-50.4833333,166.3,6,2015;2016;2017;2018;2019;2020
93945099999,-52.55,169.167,3,2015;2016;2017
93947099999,-52.55,169.15,6,2015;2016;2017;2018;2019;2020
93985099999,-43.8166666,-176.4833333,6,2015;2016;2017;2018;2019;2020
93994099999,-29.25,-177.9333333,6,2015;2016;2017;2018;2019;2020
94100099999,-14.3,126.6333333,6,2015;2016;2017;2018;2019;2020
94102099999,-13.75,126.15,6,2015;2016;2017;2018;2019;2020
94103099999,-14.1166666,123.5333333,6,2015;2016;2017;2018;2019;2020
94105099999,-12.6166666,131.05,6,2015;2016;2017;2018;2019;2020
94106099999,-14.7166666,134.75,6,2015;2016;2017;2018;2019;2020
94108099999,-11.1666666,132.4833333,6,2015;2016;2017;2018;2019;2020
94109099999,-11.55,132.9266667,6,2015;2016;2017;2018;2019;2020
94110099999,-12.3333333,133.0072222,6,2015;2016;2017;2018;2019;2020
94116099999,-12.6333333,130.3666666,6,2015;2016;2017;2018;2019;2020
94117099999,-13.7333333,130.6833333,1,2015
94119099999,-11.4,130.4166666,6,2015;2016;2017;2018;2019;2020
94120099999,-12.414722,130.876667,6,2015;2016;2017;2018;2019;2020
94121099999,-13.1666666,130.1166666,6,2015;2016;2017;2018;2019;2020
94122099999,-11.7833333,130.0166666,6,2015;2016;2017;2018;2019;2020
94125099999,-13.05,131.0166666,6,2015;2016;2017;2018;2019;2020
94127099999,-12.2333333,131.8833333,6,2015;2016;2017;2018;2019;2020
94128099999,-13.8333333,131.1833333,6,2015;2016;2017;2018;2019;2020
94129099999,-11.3166666,131.7666666,1,2015
94130099999,-14.95,130.8,6,2015;2016;2017;2018;2019;2020
94131099999,-14.521111,132.377778,6,2015;2016;2017;2018;2019;2020
94132099999,-14.4666666,132.2666666,5,2015;2016;2017;2018;2019
94134099999,-11.15,132.1333333,6,2015;2016;2017;2018;2019;2020
94135099999,-11.05,132.9833333,6,2015;2016;2017;2018;2019;2020
94137099999,-12.6666666,132.9,6,2015;2016;2017;2018;2019;2020
94139099999,-11.65,133.3833333,6,2015;2016;2017;2018;2019;2020
94140099999,-12.1166666,134.9,6,2015;2016;2017;2018;2019;2020
94141099999,-13.3333333,133.0833333,6,2015;2016;2017;2018;2019;2020
94143099999,-13.6666666,134.3333333,6,2015;2016;2017;2018;2019;2020
94147099999,-11.0166666,136.75,6,2015;2016;2017;2018;2019;2020
94150099999,-12.2833333,136.8166666,6,2015;2016;2017;2018;2019;2020
94152099999,-16.0833333,136.3,6,2015;2016;2017;2018;2019;2020
94153099999,-13.975,136.46,6,2015;2016;2017;2018;2019;2020
94170099999,-12.6833333,141.9166666,6,2015;2016;2017;2018;2019;2020
94171099999,-12.678611,141.925278,6,2015;2016;2017;2018;2019;2020
94174099999,-10.5833333,142.2833333,6,2015;2016;2017;2018;2019;2020
94182099999,-10.05,143.0666666,6,2015;2016;2017;2018;2019;2020
94183099999,-13.7666666,143.1166666,6,2015;2016;2017;2018;2019;2020
94186099999,-12.7833333,143.3,6,2015;2016;2017;2018;2019;2020
94188099999,-14.9666666,145.3166666,6,2015;2016;2017;2018;2019;2020
94200099999,-19.7333333,120.85,6,2015;2016;2017;2018;2019;2020
94201099999,-16.45,123.0,6,2015;2016;2017;2018;2019;2020
94202099999,-18.6833333,121.7833333,6,2015;2016;2017;2018;2019;2020
94203099999,-17.944722,122.231667,6,2015;2016;2017;2018;2019;2020
94204099999,-17.5833333,123.8166666,5,2015;2016;2017;2018;2020
94206099999,-18.1833333,125.5666666,6,2015;2016;2017;2018;2019;2020
94207099999,-17.5333333,118.95,6,2015;2016;2017;2018;2019;2020
94210099999,-15.5166666,123.15,6,2015;2016;2017;2018;2019;2020
94211099999,-16.4166666,126.1,6,2015;2016;2017;2018;2019;2020
94212099999,-18.2333333,127.6666666,6,2015;2016;2017;2018;2019;2020
94213099999,-17.0166666,128.2166666,6,2015;2016;2017;2018;2019;2020
94214099999,-15.4833333,128.1166666,1,2015
94215099999,-15.3833333,126.3166666,6,2015;2016;2017;2018;2019;2020
94216099999,-15.778056,128.7075,6,2015;2016;2017;2018;2019;2020
94217099999,-16.6333333,128.45,6,2015;2016;2017;2018;2019;2020
94220099999,-15.65,130.4666666,1,2015
94225099999,-15.75,131.9166666,6,2015;2016;2017;2018;2019;2020
94229099999,-17.3833333,131.1166666,6,2015;2016;2017;2018;2019;2020
94231099999,-18.3333333,130.6333333,6,2015;2016;2017;2018;2019;2020
94232099999,-16.4,131.0166666,6,2015;2016;2017;2018;2019;2020
94234099999,-16.25,133.3666666,6,2015;2016;2017;2018;2019;2020
94236099999,-17.55,133.5333333,6,2015;2016;2017;2018;2019;2020
94238099999,-19.6333333,134.1833333,6,2015;2016;2017;2018;2019;2020
94239099999,-16.4333333,136.0666666,6,2015;2016;2017;2018;2019;2020
94242099999,-18.65,135.95,6,2015;2016;2017;2018;2019;2020
94248099999,-15.75,136.8,6,2015;2016;2017;2018;2019;2020
94255099999,-19.9166666,138.1166666,6,2015;2016;2017;2018;2019;2020
94257099999,-17.1166666,139.6,6,2015;2016;2017;2018;2019;2020
94258099999,-17.2,137.9333333,1,2015
94260099999,-17.75,139.5333333,6,2015;2016;2017;2018;2019;2020
94261099999,-18.75,138.7,6,2015;2016;2017;2018;2019;2020
94266099999,-17.6833333,141.0666666,4,2015;2016;2017;2018
94268099999,-15.4833333,141.75,6,2015;2016;2017;2018;2019;2020
94274099999,-18.3,143.5333333,6,2015;2016;2017;2018;2019;2020
94276099999,-16.0,144.0666666,6,2015;2016;2017;2018;2019;2020
94284099999,-16.7166666,146.1166666,6,2015;2016;2017;2018;2019;2020
94285099999,-16.3833333,145.5666666,6,2015;2016;2017;2018;2019;2020
94287099999,-16.885833,145.755278,6,2015;2016;2017;2018;2019;2020
94288099999,-16.95,145.75,1,2020
94289099999,-16.4666666,147.8666666,6,2015;2016;2017;2018;2019;2020
94290099999,-17.7166666,148.45,6,2015;2016;2017;2018;2019;2020
94291099999,-17.5166666,146.0333333,6,2015;2016;2017;2018;2019;2020
94292099999,-18.3,146.0333333,6,2015;2016;2017;2018;2019;2020
94293099999,-17.1333333,152.15,6,2015;2016;2017;2018;2019;2020
94294099999,-19.2525,146.765278,6,2015;2016;2017;2018;2019;2020
94295099999,-18.5166666,146.3833333,6,2015;2016;2017;2018;2019;2020
94297099999,-19.28,147.06,1,2020
94298099999,-19.0833333,152.3833333,6,2015;2016;2017;2018;2019;2020
94299099999,-16.2878,149.9653,6,2015;2016;2017;2018;2019;2020
94300099999,-24.8877777,113.67,6,2015;2016;2017;2018;2019;2020
94302099999,-22.235556,114.088611,6,2015;2016;2017;2018;2019;2020
94303099999,-21.45,115.0166666,6,2015;2016;2017;2018;2019;2020
94306099999,-21.1833333,115.9666666,6,2015;2016;2017;2018;2019;2020
94307099999,-20.3666666,116.85,6,2015;2016;2017;2018;2019;2020
94308099999,-20.75,117.15,6,2015;2016;2017;2018;2019;2020
94309099999,-20.7833333,117.15,1,2015
94310099999,-19.5833333,119.1,1,2020
94311099999,-20.1,119.5833333,6,2015;2016;2017;2018;2019;2020
94312099999,-20.377778,118.626389,6,2015;2016;2017;2018;2019;2020
94313099999,-22.25,118.3333333,5,2015;2016;2017;2018;2019
94316099999,-23.1666666,117.75,6,2015;2016;2017;2018;2019;2020
94317099999,-23.4166666,119.8,6,2015;2016;2017;2018;2019;2020
94318099999,-23.0333333,115.0333333,6,2015;2016;2017;2018;2019;2020
94319099999,-21.7166666,122.2166666,1,2015
94320099999,-20.15,127.9833333,2,2015;2016
94321099999,-23.2666666,129.3666666,6,2015;2016;2017;2018;2019;2020
94323099999,-24.3,131.55,6,2015;2016;2017;2018;2019;2020
94324099999,-22.25,131.8,5,2015;2016;2017;2018;2019
94325099999,-21.0,134.4,1,2015
94326099999,-23.806667,133.902222,6,2015;2016;2017;2018;2019;2020
94327099999,-22.95,136.15,6,2015;2016;2017;2018;2019;2020
94328099999,-22.45,133.6333333,6,2015;2016;2017;2018;2019;2020
94332099999,-20.663889,139.488611,6,2015;2016;2017;2018;2019;2020
94333099999,-22.9166666,139.9,6,2015;2016;2017;2018;2019;2020
94334099999,-24.3666666,139.4666666,6,2015;2016;2017;2018;2019;2020
94335099999,-20.6666666,140.5,6,2015;2016;2017;2018;2019;2020
94336099999,-21.8,139.9166666,6,2015;2016;2017;2018;2019;2020
94337099999,-20.6666666,141.7333333,6,2015;2016;2017;2018;2019;2020
94338099999,-21.8333333,140.8833333,6,2015;2016;2017;2018;2019;2020
94340099999,-20.7333333,143.1333333,6,2015;2016;2017;2018;2019;2020
94341099999,-20.701944,143.114722,6,2015;2016;2017;2018;2019;2020
94342099999,-22.3666666,143.0833333,6,2015;2016;2017;2018;2019;2020
94343099999,-20.8166666,144.2333333,6,2015;2016;2017;2018;2019;2020
94344099999,-21.6,138.3666666,6,2015;2016;2017;2018;2019;2020
94345099999,-24.2666666,144.4333333,6,2015;2016;2017;2018;2019;2020
94346099999,-23.4333333,144.2833333,6,2015;2016;2017;2018;2019;2020
94350099999,-23.55,145.2833333,6,2015;2016;2017;2018;2019;2020
94355099999,-24.8833333,146.25,6,2015;2016;2017;2018;2019;2020
94356099999,-20.0333333,146.2666666,6,2015;2016;2017;2018;2019;2020
94360099999,-20.55,147.8333333,6,2015;2016;2017;2018;2019;2020
94363099999,-23.5666666,148.1833333,6,2015;2016;2017;2018;2019;2020
94365099999,-20.495,148.552222,6,2015;2016;2017;2018;2019;2020
94366099999,-20.02,148.21,2,2015;2020
94367099999,-21.1166666,149.2166666,6,2015;2016;2017;2018;2019;2020
94368099999,-20.35,148.95,6,2015;2016;2017;2018;2019;2020
94370099999,-22.7333333,150.65,6,2015;2016;2017;2018;2019;2020
94371099999,-20.5333333,150.3833333,6,2015;2016;2017;2018;2019;2020
94372099999,-21.6666666,150.2666666,6,2015;2016;2017;2018;2019;2020
94373099999,-23.1333333,150.75,6,2015;2016;2017;2018;2019;2020
94374099999,-23.381944,150.475278,6,2015;2016;2017;2018;2019;2020
94376099999,-24.4833333,150.5666666,6,2015;2016;2017;2018;2019;2020
94377099999,-24.9,151.1,6,2015;2016;2017;2018;2019;2020
94378099999,-23.5333333,151.2833333,6,2015;2016;2017;2018;2019;2020
94379099999,-21.9666666,152.4666666,6,2015;2016;2017;2018;2019;2020
94380099999,-23.85,151.2666666,6,2015;2016;2017;2018;2019;2020
94381099999,-23.8666666,151.2166666,6,2015;2016;2017;2018;2019;2020
94384099999,-24.15,151.8833333,6,2015;2016;2017;2018;2019;2020
94386099999,-23.45,151.9166666,6,2015;2016;2017;2018;2019;2020
94387099999,-24.9,152.3166666,6,2015;2016;2017;2018;2019;2020
94388099999,-24.1166666,152.7166666,6,2015;2016;2017;2018;2019;2020
94390099999,-24.7166666,153.2,6,2015;2016;2017;2018;2019;2020
94393099999,-20.9333333,154.4,6,2015;2016;2017;2018;2019;2020
94394099999,-23.25,155.5333333,6,2015;2016;2017;2018;2019;2020
94395099999,-22.7833333,147.6166666,6,2015;2016;2017;2018;2019;2020
94396099999,-24.4666666,148.6333333,6,2015;2016;2017;2018;2019;2020
94397099999,-22.057778,148.0775,1,2020
94398099999,-23.603056,148.806944,1,2020
94399099999,-23.9333333,147.5166666,6,2015;2016;2017;2018;2019;2020
94401099999,-27.7166666,114.1666666,6,2015;2016;2017;2018;2019;2020
94402099999,-25.9166666,113.5166666,6,2015;2016;2017;2018;2019;2020
94403099999,-28.796111,114.7075,6,2015;2016;2017;2018;2019;2020
94404099999,-29.2666666,117.6833333,6,2015;2016;2017;2018;2019;2020
94405099999,-28.3,113.6,1,2020
94406099999,-26.8166666,114.6166666,1,2020
94410099999,-25.05,115.2166666,6,2015;2016;2017;2018;2019;2020
94411099999,-28.5333333,115.5166666,6,2015;2016;2017;2018;2019;2020
94414099999,-29.8166666,115.2666666,3,2015;2016;2017
94415099999,-29.6833333,115.8833333,6,2015;2016;2017;2018;2019;2020
94417099999,-29.2,116.0166666,6,2015;2016;2017;2018;2019;2020
94422099999,-26.8833333,115.95,6,2015;2016;2017;2018;2019;2020
94429099999,-28.1166666,117.8333333,6,2015;2016;2017;2018;2019;2020
94430099999,-26.6136,118.53722,1,2015
94439099999,-26.5833333,120.2166666,5,2015;2016;2017;2018;2019
94440099999,-27.2833333,120.1,3,2015;2016;2017
94444099999,-28.5,119.75,6,2015;2016;2017;2018;2019;2020
94449099999,-28.6166666,122.4166666,6,2015;2016;2017;2018;2019;2020
94450099999,-28.8833333,121.3166666,6,2015;2016;2017;2018;2019;2020
94451099999,-25.7833333,122.9666666,6,2015;2016;2017;2018;2019;2020
94457099999,-26.1333333,126.5833333,6,2015;2016;2017;2018;2019;2020
94461099999,-25.0333333,128.3,6,2015;2016;2017;2018;2019;2020
94463099999,-25.3166666,131.75,6,2015;2016;2017;2018;2019;2020
94466099999,-25.85,133.3,6,2015;2016;2017;2018;2019;2020
94474099999,-26.2666666,132.1833333,6,2015;2016;2017;2018;2019;2020
94476099999,-27.55,135.45,6,2015;2016;2017;2018;2019;2020
94477099999,-27.3,133.6166666,1,2015
94480099999,-29.65,138.0666666,1,2015
94485099999,-29.4333333,142.0,1,2015
94497099999,-29.7,144.15,6,2015;2016;2017;2018;2019;2020
94498099999,-29.4333333,147.9833333,6,2015;2016;2017;2018;2019;2020
94500099999,-28.0666666,145.6833333,6,2015;2016;2017;2018;2019;2020
94510099999,-26.413334,146.2625,6,2015;2016;2017;2018;2019;2020
94511099999,-25.85,148.5666666,6,2015;2016;2017;2018;2019;2020
94513099999,-28.0333333,147.4833333,6,2015;2016;2017;2018;2019;2020
94514099999,-26.4833333,147.9666666,6,2015;2016;2017;2018;2019;2020
94515099999,-26.55,148.7833333,6,2015;2016;2017;2018;2019;2020
94517099999,-28.05,148.6,6,2015;2016;2017;2018;2019;2020
94520099999,-28.9833333,148.9833333,6,2015;2016;2017;2018;2019;2020
94521099999,-27.15,149.0666666,6,2015;2016;2017;2018;2019;2020
94525099999,-25.6333333,149.7833333,6,2015;2016;2017;2018;2019;2020
94530099999,-28.5166666,150.3166666,1,2015
94541099999,-29.7833333,151.0833333,6,2015;2016;2017;2018;2019;2020
94542099999,-27.15,151.2666666,6,2015;2016;2017;2018;2019;2020
94544099999,-29.4,151.2333333,6,2015;2016;2017;2018;2019;2020
94547099999,-26.75,152.85,2,2015;2016
94549099999,-26.5666666,151.8333333,6,2015;2016;2017;2018;2019;2020
94550099999,-28.6666666,151.9333333,6,2015;2016;2017;2018;2019;2020
94552099999,-27.411389,151.735278,6,2015;2016;2017;2018;2019;2020
94553099999,-28.6166666,151.95,6,2015;2016;2017;2018;2019;2020
94555099999,-28.2,152.1,6,2015;2016;2017;2018;2019;2020
94556099999,-29.05,152.0166666,6,2015;2016;2017;2018;2019;2020
94557099999,-26.6666666,152.4666666,3,2015;2016;2017
94558099999,-25.9666666,152.8666666,1,2015
94562099999,-27.55,152.3333333,6,2015;2016;2017;2018;2019;2020
94564099999,-25.9,153.0833333,6,2015;2016;2017;2018;2019;2020
94566099999,-26.1833333,152.6333333,6,2015;2016;2017;2018;2019;2020
94567099999,-25.5166666,152.7166666,6,2015;2016;2017;2018;2019;2020
94568099999,-10.950833,142.459444,5,2015;2016;2017;2018;2020
94569099999,-26.6,153.1,6,2015;2016;2017;2018;2019;2020
94570099999,-26.3833333,153.0333333,6,2015;2016;2017;2018;2019;2020
94571099999,-29.6833333,152.9166666,1,2015
94572099999,-28.8333333,153.26,6,2015;2016;2017;2018;2019;2020
94573099999,-28.8833333,153.05,6,2015;2016;2017;2018;2019;2020
94575099999,-27.570278,153.008056,6,2015;2016;2017;2018;2019;2020
94576099999,-27.4833333,153.0333333,6,2015;2016;2017;2018;2019;2020
94578099999,-27.4166666,153.0666666,6,2015;2016;2017;2018;2019;2020
94580099999,-27.9333333,153.4333333,6,2015;2016;2017;2018;2019;2020
94581099999,-27.05,153.2666666,6,2015;2016;2017;2018;2019;2020
94582099999,-28.35,153.3833333,6,2015;2016;2017;2018;2019;2020
94584099999,-25.9333333,153.1833333,6,2015;2016;2017;2018;2019;2020
94585099999,-29.7,151.7,6,2015;2016;2017;2018;2019;2020
94586099999,-28.8,153.3333333,1,2015
94587099999,-28.75,152.45,6,2015;2016;2017;2018;2019;2020
94588099999,-29.6833333,151.7,6,2015;2016;2017;2018;2019;2020
94589099999,-29.4333333,153.3666666,6,2015;2016;2017;2018;2019;2020
94590099999,-27.25,153.25,1,2020
94591099999,-27.5333333,153.3333333,1,2020
94592099999,-28.164444,153.504722,6,2015;2016;2017;2018;2019;2020
94593099999,-27.4333333,153.55,6,2015;2016;2017;2018;2019;2020
94594099999,-27.0333333,153.4666666,6,2015;2016;2017;2018;2019;2020
94595199999,-27.640556,152.711944,6,2015;2016;2017;2018;2019;2020
94595299999,-20.358056,148.951667,6,2015;2016;2017;2018;2019;2020
94595399999,-17.581389,123.828333,6,2015;2016;2017;2018;2019;2020
94595599999,-12.269444,136.818333,6,2015;2016;2017;2018;2019;2020
94595699999,-21.715,122.228611,6,2015;2016;2017;2018;2019;2020
94595799999,-19.634444,134.183333,6,2015;2016;2017;2018;2019;2020
94595899999,-31.888611,152.513889,6,2015;2016;2017;2018;2019;2020
94595999999,-36.415833,146.306944,6,2015;2016;2017;2018;2019;2020
94596099999,-28.8333333,153.55,6,2015;2016;2017;2018;2019;2020
94598099999,-29.1833333,153.4,6,2015;2016;2017;2018;2019;2020
94599099999,-28.6333333,153.6333333,6,2015;2016;2017;2018;2019;2020
94600099999,-33.5333333,115.0166666,6,2015;2016;2017;2018;2019;2020
94601099999,-34.3666666,115.1333333,6,2015;2016;2017;2018;2019;2020
94602099999,-32.0166666,115.5,6,2015;2016;2017;2018;2019;2020
94603099999,-30.3333333,115.5333333,6,2015;2016;2017;2018;2019;2020
94604099999,-33.35,115.65,6,2015;2016;2017;2018;2019;2020
94605099999,-32.5166666,115.7166666,6,2015;2016;2017;2018;2019;2020
94607099999,-31.75,115.7166666,6,2015;2016;2017;2018;2019;2020
