station,lat,lon,n_years_ok,total_hours,common_hours,has_valid_month_1pt_fixed12,has_valid_month_2pt_fixed_00_12,has_valid_month_1pt_daily_mean,has_valid_month_2pt_dynamic,has_valid_month_baseline,has_valid_month_scaled
71574099999,47.629723,-65.738889,6,52288,51966,True,True,True,True,True,True
71575099999,64.23,-76.53,6,50709,0,False,False,False,False,False,False
71576099999,72.7,-77.95,6,48923,35471,True,True,True,True,True,True
71577099999,50.6166666,-96.9666666,6,48704,48126,True,True,True,True,True,True
71578099999,46.8333333,-71.1833333,1,2036,2017,True,True,True,True,True,True
71579099999,49.8833333,-97.1333333,6,51970,51599,True,True,True,True,True,True
71580099999,69.5333333,-93.5666666,6,14034,0,False,False,False,False,False,False
71581099999,45.5333333,-78.2666666,6,51993,51504,True,True,True,True,True,True
71582099999,52.1833333,-128.15,6,50626,50309,True,True,True,True,True,True
71584099999,50.2666666,-63.6,6,14289,14012,True,True,True,True,True,True
71585099999,56.65,-111.2166666,6,51819,51199,True,True,True,True,True,True
71586099999,55.15,-105.2666666,6,51983,51530,True,True,True,True,True,True
71587099999,53.0666666,-93.35,6,14162,13815,True,True,True,True,True,True
71588099999,49.5666666,-57.8666666,6,35310,34714,True,True,True,True,True,True
71589099999,48.55,-53.9666666,6,49852,49502,True,True,True,True,True,True
71590099999,47.42,-68.32,6,49041,48170,True,True,True,True,True,True
71590199999,44.98,-62.48,6,51875,51111,True,True,True,True,True,True
71591099999,44.6,-63.53,5,34070,32983,True,True,True,True,True,True
71592099999,73.0,-85.0166666,6,49397,33642,True,True,True,True,True,True
71592599999,73.0,-85.0333333,6,16976,382,True,True,True,True,True,True
71597099999,68.635556,-95.849722,6,51593,0,False,False,False,False,False,False
71597199999,46.55,-61.05,6,51399,51065,True,True,True,True,True,True
71598099999,47.8,-64.8333333,6,51224,0,False,False,False,False,False,False
71599099999,44.4166666,-65.2,6,51468,50932,True,True,True,True,True,True
71600099999,43.9166666,-60.0,3,20344,0,False,False,False,False,False,False
71600499999,43.9333333,-60.0,2,86,0,False,False,False,False,False,False
71601099999,44.639721,-63.499444,6,16917,4283,True,True,True,True,True,True
71601599999,44.63,-63.52,6,42846,41998,True,True,True,True,True,True
71603099999,43.826944,-66.088056,6,52242,51952,True,True,True,True,True,True
71604099999,46.8166666,-60.6666666,6,39252,38889,True,True,True,True,True,True
71605099999,49.5166666,-123.4833333,6,50942,50345,True,True,True,True,True,True
71607099999,45.2166666,-67.25,6,45770,45376,True,True,True,True,True,True
71608099999,49.1833333,-123.1833333,6,51181,0,False,False,False,False,False,False
71609099999,45.3166666,-65.8833333,6,52260,51862,True,True,True,True,True,True
71610099999,45.438611,-71.691389,6,52092,51665,True,True,True,True,True,True
71611099999,45.3666666,-71.8166666,6,51723,51323,True,True,True,True,True,True
71612099999,45.5,-73.5666666,6,51702,51375,True,True,True,True,True,True
71614099999,45.1666666,-73.6666666,6,51571,51131,True,True,True,True,True,True
71615099999,45.8,-80.53,1,119,117,True,True,True,True,True,True
71616099999,46.3,-72.05,6,51141,50696,True,True,True,True,True,True
71617099999,48.4166666,-71.1333333,6,51606,50867,True,True,True,True,True,True
71618099999,58.73906,-94.06637,6,52196,51849,True,True,True,True,True,True
71619099999,48.0119444,-65.3316666,6,50652,0,False,False,False,False,False,False
71620099999,44.225277,-76.596944,6,39182,38825,True,True,True,True,True,True
71621099999,44.1166666,-77.5333333,6,52241,51869,True,True,True,True,True,True
71622099999,43.0333333,-81.15,6,51952,51413,True,True,True,True,True,True
71623099999,43.035556,-81.153889,6,52299,52005,True,True,True,True,True,True
71624099999,43.677223,-79.630556,6,52329,52053,True,True,True,True,True,True
71625099999,45.952221,-77.319168,6,52123,51668,True,True,True,True,True,True
71627094792,45.46667,-73.75,6,52314,52016,True,True,True,True,True,True
71627899999,55.2833333,-77.75,6,52197,51675,True,True,True,True,True,True
71627999999,45.521694,-75.563589,6,32649,32304,True,True,True,True,True,True
71628099999,45.3225,-75.669167,6,52328,52046,True,True,True,True,True,True
71629099999,72.0166666,-94.2,6,50382,36513,True,True,True,True,True,True
71630099999,44.974722,-79.303333,6,52174,51515,True,True,True,True,True,True
71631099999,43.9833333,-80.75,6,51730,51269,True,True,True,True,True,True
71632099999,56.85,-101.0666666,6,15166,14941,True,True,True,True,True,True
71633099999,44.75,-81.1,6,52268,51986,True,True,True,True,True,True
71634099999,47.4333333,-65.5833333,6,49771,49293,True,True,True,True,True,True
71636099999,54.1305556,-111.6775,6,16193,16021,True,True,True,True,True,True
71637099999,53.4166666,-111.7333333,6,15367,15172,True,True,True,True,True,True
71638099999,49.45,-123.7,6,51735,0,False,False,False,False,False,False
71639099999,43.8666666,-79.3666666,5,6087,6014,True,True,True,True,True,True
71640099999,47.7166666,-84.8166666,6,37470,37009,True,True,True,True,True,True
71642099999,47.82,-83.346667,6,34751,34332,True,True,True,True,True,True
71644099999,49.9333333,-119.4,6,38030,37347,True,True,True,True,True,True
71644599999,45.97,-66.65,1,7331,7253,True,True,True,True,True,True
71660099999,49.6166666,-115.7833333,6,39198,38783,True,True,True,True,True,True
71663099999,53.1333333,-109.4,6,38023,37733,True,True,True,True,True,True
71665099999,56.55,-61.68,6,47744,0,False,False,False,False,False,False
71666099999,46.42,-64.77,6,51385,50982,True,True,True,True,True,True
71667099999,48.37,-89.32,6,51623,50997,True,True,True,True,True,True
71668099999,45.92,-66.6,6,50739,50277,True,True,True,True,True,True
71669099999,50.3666666,-114.4166666,6,51049,49722,True,True,True,True,True,True
71670099999,46.77,-65.0,6,51361,50922,True,True,True,True,True,True
71671099999,45.07,-64.48,6,51651,51153,True,True,True,True,True,True
71672099999,44.35,-78.3,6,50770,48808,True,True,True,True,True,True
71673099999,52.75,-112.85,6,16151,15783,True,True,True,True,True,True
71674099999,52.55,-112.1166666,6,51730,51050,True,True,True,True,True,True
71675099999,53.8333333,-89.8666667,6,51899,51424,True,True,True,True,True,True
71678099999,53.4333333,-91.7666666,6,13274,12969,True,True,True,True,True,True
71679099999,53.77,-125.98,6,51182,50607,True,True,True,True,True,True
71680099999,63.6,-113.85,4,19943,19475,True,True,True,True,True,True
71681099999,50.7,-121.2666666,6,29764,29467,True,True,True,True,True,True
71682099999,61.1166666,-122.85,6,37474,35824,True,True,True,True,True,True
71683099999,68.75,-133.5,6,50268,40176,True,True,True,True,True,True
71684099999,47.7,-79.85,6,52188,51764,True,True,True,True,True,True
71686099999,58.4166666,-130.0333333,6,51714,51327,True,True,True,True,True,True
71687099999,50.1333333,-122.95,6,51667,51188,True,True,True,True,True,True
71688099999,50.15,-123.1166666,6,49670,49190,True,True,True,True,True,True
71689099999,56.65,-111.2166666,6,52253,51773,True,True,True,True,True,True
71690099999,55.35,-118.4,6,16208,15925,True,True,True,True,True,True
71691099999,49.1333333,-68.2,6,52173,0,False,False,False,False,False,False
71692099999,47.3333333,-54.5833333,4,11165,0,False,False,False,False,False,False
71694099999,45.1333333,-79.4,6,51579,51020,True,True,True,True,True,True
71695099999,53.9666667,-101.1,6,16578,16270,True,True,True,True,True,True
71696099999,58.72,-94.07,6,16429,16202,True,True,True,True,True,True
71697099999,43.922779,-78.895,6,52270,51959,True,True,True,True,True,True
71697199999,52.2,-87.93,6,49607,49078,True,True,True,True,True,True
71699099999,45.0666666,-66.45,6,49526,0,False,False,False,False,False,False
71700099999,45.8666666,-66.5333333,6,52134,51728,True,True,True,True,True,True
71701099999,45.8333333,-66.4333333,6,52298,51935,True,True,True,True,True,True
71702099999,46.4333333,-63.8333333,6,51525,0,False,False,False,False,False,False
71704099999,43.0,-82.3166666,6,52109,51736,True,True,True,True,True,True
71705099999,46.112221,-64.678611,6,52281,52016,True,True,True,True,True,True
71706099999,46.2833333,-63.1333333,6,51693,51478,True,True,True,True,True,True
71707099999,46.1666666,-60.05,6,52313,52033,True,True,True,True,True,True
71708099999,46.791111,-71.393333,6,52282,51845,True,True,True,True,True,True
71709099999,47.4166666,-61.7833333,6,39435,0,False,False,False,False,False,False
71710099999,47.4166666,-61.7666666,6,50620,0,False,False,False,False,False,False
71712099999,45.1166666,-74.2833333,6,51384,50960,True,True,True,True,True,True
71713099999,47.35,-70.0166666,6,51602,51162,True,True,True,True,True,True
71713499999,47.5975,-70.223892,1,210,0,False,False,False,False,False,False
71714099999,46.7833333,-71.3833333,6,17338,17144,True,True,True,True,True,True
71715099999,47.8,-69.5333333,6,51890,51464,True,True,True,True,True,True
71716099999,46.9,-71.5,6,51236,50607,True,True,True,True,True,True
71718099999,48.6,-68.2166666,6,52303,51996,True,True,True,True,True,True
71719099999,48.0166666,-64.5,6,50727,0,False,False,False,False,False,False
71720099999,49.8333333,-124.4833333,6,49552,0,False,False,False,False,False,False
71721099999,46.2666666,-76.0,6,51679,51231,True,True,True,True,True,True
71723099999,46.2166666,-72.65,6,50617,50170,True,True,True,True,True,True
71724099999,46.35,-72.5,6,49960,49518,True,True,True,True,True,True
71725099999,48.053333,-77.782778,6,52292,51951,True,True,True,True,True,True
71725599999,48.206111,-78.835556,6,52306,51885,True,True,True,True,True,True
71726099999,47.9166666,-74.6166666,6,51162,50735,True,True,True,True,True,True
71727099999,48.330555,-70.996391,6,52266,51951,True,True,True,True,True,True
71728099999,48.5166666,-72.2666666,6,51413,51036,True,True,True,True,True,True
71730099999,46.625,-80.798889,6,52208,51953,True,True,True,True,True,True
71731099999,46.363611,-79.422778,6,52293,51971,True,True,True,True,True,True
71732099999,46.7166666,-79.1,6,51733,51179,True,True,True,True,True,True
71733099999,46.633333,-80.8,6,52243,51871,True,True,True,True,True,True
71734099999,48.2333333,-79.0333333,6,51758,51405,True,True,True,True,True,True
71736099999,49.5166666,-114.0,6,11326,7558,True,True,True,True,True,True
71736599999,49.65,-93.7166666,6,46933,46001,True,True,True,True,True,True
71736699999,49.4666666,-94.7666666,6,39201,38219,True,True,True,True,True,True
71736799999,46.3666666,-60.9833333,6,51391,50117,True,True,True,True,True,True
71737099999,46.8166666,-74.1,6,49323,48321,True,True,True,True,True,True
71738099999,47.966667,-84.786667,6,30322,30145,True,True,True,True,True,True
71738599999,47.9666666,-84.7833333,1,4423,4398,True,True,True,True,True,True
71738699999,48.9333333,-57.9166666,6,50381,49417,True,True,True,True,True,True
71739099999,48.569721,-81.376667,6,52320,52054,True,True,True,True,True,True
71741099999,50.7,-120.45,6,51346,50884,True,True,True,True,True,True
71742099999,48.93,-54.57,6,50025,49428,True,True,True,True,True,True
71743099999,57.92,-72.98,6,51070,48910,True,True,True,True,True,True
71744099999,47.0166666,-65.4666666,6,48629,47969,True,True,True,True,True,True
71746099999,43.0,-82.3,6,51229,50531,True,True,True,True,True,True
71747099999,48.75,-91.6166666,6,51545,51180,True,True,True,True,True,True
71748099999,50.6333333,-97.05,6,16226,15214,True,True,True,True,True,True
71749099999,48.3666666,-89.3333333,6,52182,51684,True,True,True,True,True,True
71749399999,48.813332,-87.099444,3,6086,5983,True,True,True,True,True,True
71750054802,48.606,-86.28655,6,51128,50440,True,True,True,True,True,True
71751099999,48.3666666,-89.1166666,6,46588,46026,True,True,True,True,True,True
71752099999,42.97,-79.33,6,51582,51139,True,True,True,True,True,True
71753099999,45.23,-63.05,6,49235,48499,True,True,True,True,True,True
71754099999,52.77,-108.25,6,52079,51737,True,True,True,True,True,True
71755099999,53.43,-91.77,6,47863,47052,True,True,True,True,True,True
71756099999,50.1,-122.9333333,4,28313,28162,True,True,True,True,True,True
71758099999,46.17,-60.05,6,50602,50148,True,True,True,True,True,True
71761099999,54.1333333,-111.9166666,6,16294,15989,True,True,True,True,True,True
71765099999,50.2166666,-121.5833333,6,51408,50815,True,True,True,True,True,True
71766099999,49.3333333,-124.4,6,51779,51335,True,True,True,True,True,True
71767099999,45.2333333,-81.6333333,6,50845,50458,True,True,True,True,True,True
71768099999,49.566667,-119.65,6,52113,51768,True,True,True,True,True,True
71769099999,49.35,-124.15,6,45930,0,False,False,False,False,False,False
71770099999,49.0833333,-116.5,6,52143,51749,True,True,True,True,True,True
71771099999,53.0333333,-131.6,6,43338,0,False,False,False,False,False,False
71772099999,49.2166666,-123.8,6,51790,51313,True,True,True,True,True,True
71773099999,60.7166666,-135.0833333,6,38722,38319,True,True,True,True,True,True
71774099999,48.5666666,-123.5166666,6,43972,43526,True,True,True,True,True,True
71775099999,49.2,-122.6833333,6,52018,51477,True,True,True,True,True,True
71776099999,49.4833333,-117.3,6,51938,51485,True,True,True,True,True,True
71777099999,50.3,-122.7333333,6,50715,49946,True,True,True,True,True,True
71778099999,48.3,-123.5333333,6,46875,0,False,False,False,False,False,False
71779099999,53.0333333,-122.5,6,51457,51035,True,True,True,True,True,True
71780099999,48.3833333,-123.9166666,6,36597,36270,True,True,True,True,True,True
71781099999,49.4833333,-124.4333333,6,50535,0,False,False,False,False,False,False
71782099999,49.75,-114.8833333,6,51168,50749,True,True,True,True,True,True
71783099999,48.45,-123.3,6,51973,0,False,False,False,False,False,False
71784099999,49.35,-123.2,6,51725,0,False,False,False,False,False,False
71785099999,49.0166666,-122.7666666,6,50424,50050,True,True,True,True,True,True
71786099999,51.45,-116.35,6,46249,45752,True,True,True,True,True,True
71787099999,45.7,-65.1666666,6,50196,49505,True,True,True,True,True,True
71788099999,49.8666666,-111.7333333,6,51538,50862,True,True,True,True,True,True
71789099999,49.7833333,-113.3833333,6,15511,15269,True,True,True,True,True,True
71791099999,53.0666666,-110.6166666,6,51486,49796,True,True,True,True,True,True
71792099999,52.1166666,-112.1666666,6,15501,15267,True,True,True,True,True,True
71793099999,51.7833333,-111.2166666,6,16270,16035,True,True,True,True,True,True
71794099999,52.5666666,-110.7833333,6,16232,15776,True,True,True,True,True,True
71795099999,49.9833333,-110.2666666,6,16296,16074,True,True,True,True,True,True
71796099999,52.2833333,-111.1,4,8609,8462,True,True,True,True,True,True
71797099999,53.35,-110.4166666,6,16328,16042,True,True,True,True,True,True
71798099999,48.43,-123.43,6,52247,0,False,False,False,False,False,False
71799099999,48.646944,-123.425833,6,52289,51971,True,True,True,True,True,True
71800099999,46.65,-53.0666666,6,23749,0,False,False,False,False,False,False
71801099999,47.61861,-52.751945,6,52321,51967,True,True,True,True,True,True
71802099999,47.5166666,-52.7833333,1,1,0,False,False,False,False,False,False
71803099999,48.936944,-54.568056,6,52346,52104,True,True,True,True,True,True
71805099999,46.762664,-56.175531,6,52012,0,False,False,False,False,False,False
71807099999,47.3,-53.9833333,3,19036,18888,True,True,True,True,True,True
71808099999,51.45,-57.1833333,6,51246,0,False,False,False,False,False,False
71809099999,49.2166666,-57.4,6,51698,51340,True,True,True,True,True,True
71810099999,49.8333333,-64.2833333,6,49956,0,False,False,False,False,False,False
71811099999,50.2166666,-66.2666666,6,52212,51628,True,True,True,True,True,True
71811399999,51.7,-76.1166667,1,2119,0,True,False,True,True,True,True
71813099999,50.1833333,-61.8,6,38362,37841,True,True,True,True,True,True
71814099999,50.45,-59.6333333,6,47263,0,False,False,False,False,False,False
71815099999,48.5333333,-58.55,6,52182,0,False,False,False,False,False,False
71816099999,53.3166666,-60.4166666,6,52266,51909,True,True,True,True,True,True
71817099999,52.3,-55.8333333,6,50961,0,False,False,False,False,False,False
71818099999,53.7166666,-57.0333333,6,37725,37295,True,True,True,True,True,True
71818499999,53.6833333,-57.0333333,3,18759,18282,True,True,True,True,True,True
71819099999,51.4,-56.0666666,6,51532,50919,True,True,True,True,True,True
71820099999,44.2166666,-76.6,6,50139,49487,True,True,True,True,True,True
71821099999,49.75,-77.8,6,37953,37405,True,True,True,True,True,True
71822099999,49.771944,-74.528056,6,44684,40368,True,True,True,True,True,True
71823099999,53.75,-73.6833333,6,52300,52131,True,True,True,True,True,True
71824099999,49.8166666,-74.9666666,6,41062,40554,True,True,True,True,True,True
71825099999,52.921944,-66.864444,6,52064,51755,True,True,True,True,True,True
71826099999,66.15,-65.7166666,6,49260,40527,True,True,True,True,True,True
71827099999,53.625278,-77.704167,6,52337,52127,True,True,True,True,True,True
71827599999,53.5666667,-76.2,1,2101,0,True,False,True,True,True,True
71828099999,54.8,-66.8,6,50467,49878,True,True,True,True,True,True
71829099999,49.25,-68.1333333,6,50833,0,False,False,False,False,False,False
71831099999,49.413889,-82.4675,6,52281,51937,True,True,True,True,True,True
71832099999,49.7333333,-84.15,6,51276,50728,True,True,True,True,True,True
71833099999,43.55,-80.2166666,6,49783,49158,True,True,True,True,True,True
71834099999,49.778332,-86.939445,6,52234,51865,True,True,True,True,True,True
71835099999,51.45,-90.2166666,6,51157,50446,True,True,True,True,True,True
71836099999,51.2833333,-80.6,6,52080,51583,True,True,True,True,True,True
71837099999,49.3666666,-113.1166666,6,15340,15014,True,True,True,True,True,True
71839099999,49.3,-113.3666666,6,15088,14447,True,True,True,True,True,True
71840099999,49.4,-98.3166666,6,46676,46360,True,True,True,True,True,True
71841099999,50.2833333,-88.9,6,51074,49806,True,True,True,True,True,True
71842099999,50.1166666,-91.9,6,52245,51865,True,True,True,True,True,True
71842899999,52.35,-97.0333333,6,14724,0,True,False,True,True,True,True
71842999999,63.3333333,-90.7166667,6,19512,0,False,False,False,False,False,False
71843199999,61.5833333,-71.9333333,6,16683,134,True,False,True,True,True,True
71843299999,60.818611,-78.148611,6,12983,0,False,False,False,False,False,False
71843399999,59.29667,-69.98339,6,17084,17,True,False,True,True,True,True
71843499999,62.42,-110.67,6,19532,13,False,False,True,True,True,True
71843599999,58.7166667,-65.9833333,6,18137,0,False,False,False,False,False,False
71843699999,53.0166667,-78.8333333,6,10244,0,False,False,True,True,True,True
71843799999,64.1166667,-117.3666667,6,20388,23,False,False,True,True,True,True
71843899999,50.2666667,-111.1833333,2,480,0,False,False,True,True,True,True
71844299999,62.179167,-75.666944,6,18357,76,True,False,True,True,True,True
71844399999,52.2333333,-78.5166667,6,11217,0,False,False,False,False,False,False
71845099999,51.45,-90.2,6,38862,38578,True,True,True,True,True,True
71846099999,52.1833333,-87.9333333,6,45899,45125,True,True,True,True,True,True
71848099999,50.3,-112.866666,6,50803,49840,True,True,True,True,True,True
71849099999,49.9166666,-97.2333333,6,17007,16854,True,True,True,True,True,True
71850099999,49.7833333,-94.3666666,6,52246,51992,True,True,True,True,True,True
71851099999,49.903056,-98.273889,6,29969,29661,True,True,True,True,True,True
71851599999,49.9,-98.2666666,6,51738,50915,True,True,True,True,True,True
71852099999,49.910036,-97.239886,6,52289,51931,True,True,True,True,True,True
71854099999,51.066944,-93.793056,6,39195,38924,True,True,True,True,True,True
71856099999,50.617,-97.033,2,112,19,True,False,True,True,True,True
71857099999,53.65,-110.0666666,6,49825,47980,True,True,True,True,True,True
71858099999,53.1833333,-99.2666666,6,51748,51204,True,True,True,True,True,True
71860099999,51.1,-114.3666666,6,52040,51591,True,True,True,True,True,True
71861099999,50.3680556,-102.570833,6,52003,51551,True,True,True,True,True,True
71862099999,49.2166666,-102.9666666,6,51447,51092,True,True,True,True,True,True
71863099999,50.4333333,-104.6666666,6,52232,51764,True,True,True,True,True,True
71864099999,50.330278,-105.559167,6,20883,9988,True,True,True,True,True,True
71865099999,51.7666666,-104.2,6,52059,51697,True,True,True,True,True,True
71866099999,52.1666666,-106.7,6,51365,49381,True,True,True,True,True,True
71867099999,53.9666666,-101.1,6,52106,51734,True,True,True,True,True,True
71868099999,52.8166666,-102.3166666,6,52026,51761,True,True,True,True,True,True
71869099999,53.214167,-105.672778,6,51615,51369,True,True,True,True,True,True
71871099999,53.309166,-110.0725,6,52318,51933,True,True,True,True,True,True
71872099999,81.1666666,-91.8166666,6,49083,25900,True,True,True,True,True,True
71874099999,66.8333333,-108.0166666,6,51605,42010,True,True,True,True,True,True
71876099999,52.769167,-108.24361,6,51815,51176,True,True,True,True,True,True
71877099999,51.113888,-114.020278,6,52238,51936,True,True,True,True,True,True
71878099999,52.1833333,-113.9,6,52143,51748,True,True,True,True,True,True
71879099999,53.5725,-113.520556,1,2174,2174,True,True,True,True,True,True
71879499999,49.75,-114.88,6,26657,0,False,False,True,True,True,True
71880099999,49.6166666,-115.7833333,6,51767,51441,True,True,True,True,True,True
71881099999,53.578888,-116.465,6,51881,51173,True,True,True,True,True,True
71882099999,50.9666666,-118.1833333,6,52107,51831,True,True,True,True,True,True
71883099999,52.116667,-119.283333,6,35412,35086,True,True,True,True,True,True
71883499999,52.13,-119.28,6,48802,47607,True,True,True,True,True,True
71884099999,49.296389,-117.6325,6,31275,1110,True,True,True,True,True,True
71885099999,49.3333333,-113.5166666,6,13769,13088,True,True,True,True,True,True
71886099999,51.2666666,-102.4666666,6,37420,37063,True,True,True,True,True,True
71886499999,49.468056,-120.511389,6,26692,0,False,False,True,True,True,True
71887099999,50.702222,-120.444444,6,51804,51447,True,True,True,True,True,True
71888099999,53.1833333,-111.7333333,6,51534,50709,True,True,True,True,True,True
71889099999,49.463056,-119.602222,6,51789,51531,True,True,True,True,True,True
71890099999,49.052333,-123.870167,6,34544,415,True,True,True,True,True,True
71891099999,50.23,-121.58,6,51712,51048,True,True,True,True,True,True
71892099999,49.193889,-123.184444,6,52331,0,False,False,False,False,False,False
71893099999,49.710833,-124.886667,6,52273,0,False,False,False,False,False,False
71893699999,49.950832,-125.270833,6,34862,0,False,False,True,True,True,True
71894099999,49.3833333,-126.55,6,51269,0,False,False,False,False,False,False
71895099999,52.9666666,-113.4333333,6,16122,15654,True,True,True,True,True,True
71896099999,53.889444,-122.678889,6,52150,51748,True,True,True,True,True,True
71896499999,51.4833333,-78.75,6,13616,0,False,False,True,True,True,True
71897099999,52.25,-128.7166666,6,327,0,False,False,False,False,False,False
71898099999,54.2833333,-130.45,6,52182,0,False,False,False,False,False,False
71899025343,54.25,-133.05,6,34982,0,False,False,False,False,False,False
71900099999,55.45,-60.2166666,6,45701,0,False,False,False,False,False,False
71902099999,56.55,-61.6833333,6,34640,0,False,False,False,False,False,False
71903099999,54.25,-133.05,6,10172,0,False,False,False,False,False,False
71903599999,61.046389,-69.617778,6,16603,132,True,False,True,True,True,True
71904099999,51.9333333,-113.5833333,6,51485,50664,True,True,True,True,True,True
71904399999,60.0333333,-70.0,6,17234,22,True,False,True,True,True,True
71905099999,45.6833333,-74.0333333,6,52146,51711,True,True,True,True,True,True
71905399999,56.5333333,-76.5166667,6,19005,22,True,False,True,True,True,True
71906099999,58.1,-68.4166666,6,52343,52045,True,True,True,True,True,True
71906499999,58.6666667,-69.95,6,17918,21,True,False,True,True,True,True
71907099999,58.4673,-78.0787,6,38852,34973,True,True,True,True,True,True
71907499999,62.417333,-77.925278,6,17102,0,True,False,True,True,True,True
71907799999,60.050556,-77.286944,6,50174,49264,True,True,True,True,True,True
71909099999,63.75639,-68.555832,6,52265,47410,True,True,True,True,True,True
71909499999,62.85,-69.8833333,6,11285,47,True,False,True,True,True,True
71910099999,64.2333333,-76.5333333,6,51990,0,False,False,False,False,False,False
71910499999,56.533,-79.25,6,18660,1106,True,True,True,True,True,True
71911099999,68.8166666,-93.4333333,6,41183,32305,True,True,True,True,True,True
71912099999,56.35,-94.7166666,6,47838,43951,True,True,True,True,True,True
71914099999,48.7666666,-123.1166666,6,46694,0,False,False,False,False,False,False
71914599999,69.546667,-93.576667,6,48450,0,False,False,False,False,False,False
71915099999,64.193333,-83.359444,6,50387,45230,True,True,True,True,True,True
71916099999,73.2333333,-119.5333333,6,27299,18238,True,True,True,True,True,True
71917099999,79.9833333,-85.9333333,6,48379,40046,True,True,True,True,True,True
71918099999,68.4333333,-89.716667,5,31149,23265,True,True,True,True,True,True
71919499999,68.534444,-89.808056,6,22819,520,True,True,True,True,True,True
71920099999,43.45,-65.4666666,6,49410,0,False,False,False,False,False,False
71921099999,54.8,-66.8,2,86,80,True,True,True,True,True,True
71922099999,55.15139,-105.261944,6,52216,51822,True,True,True,True,True,True
71923099999,61.1166666,-100.8833333,6,33575,31661,True,True,True,True,True,True
71924099999,74.716944,-94.969444,6,51760,38201,True,True,True,True,True,True
71924699999,76.4166667,-82.9,6,12828,0,False,False,False,False,False,False
71925099999,69.108055,-105.138333,6,52275,0,False,False,False,False,False,False
71926099999,64.298889,-96.077778,6,51876,46874,True,True,True,True,True,True
71927099999,48.8166666,-123.7166666,6,30709,30427,True,True,True,True,True,True
71928099999,52.4166666,-114.9,6,51839,50960,True,True,True,True,True,True
71930099999,54.15,-115.7833333,6,37021,23896,True,True,True,True,True,True
71931099999,49.1,-53.5666666,6,49855,0,False,False,False,False,False,False
71933099999,54.45,-124.2833333,6,50733,48520,True,True,True,True,True,True
71934099999,60.020278,-111.961944,6,52259,51923,True,True,True,True,True,True
71935099999,60.8333333,-115.7833333,6,52264,51960,True,True,True,True,True,True
71936099999,62.462778,-114.440278,6,52299,47537,True,True,True,True,True,True
71938099999,67.816667,-115.143889,6,52305,0,False,False,False,False,False,False
71940099999,55.179722,-118.885,6,52265,51966,True,True,True,True,True,True
71941099999,48.05,-77.7666666,2,87,84,True,True,True,True,True,True
71943099999,56.238056,-120.740278,6,51811,51525,True,True,True,True,True,True
71944099999,55.3,-123.1333333,6,52053,51619,True,True,True,True,True,True
71945099999,58.8333333,-122.6,6,51729,51277,True,True,True,True,True,True
71945599999,47.5166666,-52.9833333,6,17470,133,True,False,True,True,True,True
71946099999,61.760277,-121.236667,6,52184,51843,True,True,True,True,True,True
71946599999,63.209444,-123.436667,6,12587,0,False,False,True,True,True,True
71947099999,49.761667,-77.802778,6,52028,51617,True,True,True,True,True,True
71948027202,70.167,-124.7,6,44985,0,False,False,False,False,False,False
71948599999,69.361111,-124.05861,6,20560,0,False,False,False,False,False,False
71949099999,62.2333333,-133.35,6,51153,50602,True,True,True,True,True,True
71949399999,62.2075,-133.375833,6,22870,73,True,False,True,True,True,True
71949499999,70.763056,-117.805833,6,19338,551,True,True,True,True,True,True
71950099999,54.824722,-127.182778,6,52258,51783,True,True,True,True,True,True
71951099999,54.468508,-128.576219,6,51814,51449,True,True,True,True,True,True
71952025272,54.383,-125.95,6,51874,51310,True,True,True,True,True,True
71953099999,60.116389,-128.8225,6,52223,51682,True,True,True,True,True,True
71954026394,69.45,-133.0,6,50686,41422,True,True,True,True,True,True
71955099999,55.933334,-129.983333,6,26721,0,False,False,True,True,True,True
71956099999,45.8833333,-82.5666666,6,37870,37504,True,True,True,True,True,True
71957099999,68.304167,-133.482778,6,52274,42964,True,True,True,True,True,True
71957499999,67.4075,-134.860556,6,21487,0,False,False,True,True,True,True
71957599999,68.223333,-135.005833,6,21062,14,False,False,True,True,True,True
71957699999,64.9166667,-125.5666667,6,12382,0,False,False,True,True,True,True
71959099999,46.6333333,-60.9333333,4,31950,31588,True,True,True,True,True,True
71959599999,69.433334,-133.026389,6,37546,1325,True,True,True,True,True,True
71960099999,69.6,-130.9,6,42207,0,False,False,False,False,False,False
71962099999,48.65,-93.4333333,6,51060,50371,True,True,True,True,True,True
71963099999,63.6,-105.1333333,6,36646,35124,True,True,True,True,True,True
71964099999,60.709553,-135.067269,6,52326,51992,True,True,True,True,True,True
71965099999,63.616389,-135.868333,6,52224,47310,True,True,True,True,True,True
71966099999,64.043056,-139.127778,6,34757,31467,True,True,True,True,True,True
71966499999,64.05,-139.13,6,51150,45744,True,True,True,True,True,True
71966599999,67.570556,-139.839167,6,24948,61,False,False,True,True,True,True
71967099999,45.8166666,-72.5333333,6,51357,50754,True,True,True,True,True,True
71967599999,62.4166667,-140.8666667,6,14769,0,False,False,True,True,True,True
71968099999,68.95,-137.22,6,39384,32765,True,True,True,True,True,True
71970099999,54.1333333,-108.5166666,6,15731,15567,True,True,True,True,True,True
71971099999,76.4166666,-82.9,6,36278,0,False,False,False,False,False,False
71972099999,61.58,-64.65,4,30099,0,False,False,False,False,False,False
71973099999,48.9333333,-57.9166666,6,15360,15094,True,True,True,True,True,True
71974099999,74.13,-119.98,5,28062,14265,True,True,True,True,True,True
